9606.ENSP00000219548 9606.ENSP00000307833 2
9606.ENSP00000160827 9606.ENSP00000219172 2
9606.ENSP00000262300 9606.ENSP00000234040 4
9606.ENSP00000201979 9606.ENSP00000288986 2
9606.ENSP00000252085 9606.ENSP00000263207 1
9606.ENSP00000215071 9606.ENSP00000221138 2
9606.ENSP00000078429 9606.ENSP00000276218 1
9606.ENSP00000229328 9606.ENSP00000244289 4
9606.ENSP00000231449 9606.ENSP00000222330 1
9606.ENSP00000200135 9606.ENSP00000311429 3
9606.ENSP00000263431 9606.ENSP00000216160 4
9606.ENSP00000256953 9606.ENSP00000282908 0
9606.ENSP00000256637 9606.ENSP00000228437 1
9606.ENSP00000282356 9606.ENSP00000254235 4
9606.ENSP00000269593 9606.ENSP00000233813 0
9606.ENSP00000229179 9606.ENSP00000283195 1
9606.ENSP00000215659 9606.ENSP00000166244 2
9606.ENSP00000216629 9606.ENSP00000287641 2
9606.ENSP00000248150 9606.ENSP00000248072 1
9606.ENSP00000209728 9606.ENSP00000263754 3
9606.ENSP00000002125 9606.ENSP00000296597 3
9606.ENSP00000295886 9606.ENSP00000242462 6
9606.ENSP00000222823 9606.ENSP00000262445 2
9606.ENSP00000239849 9606.ENSP00000310170 1
9606.ENSP00000261211 9606.ENSP00000308450 4
9606.ENSP00000215631 9606.ENSP00000243222 1
9606.ENSP00000253055 9606.ENSP00000268864 1
9606.ENSP00000239223 9606.ENSP00000316328 6
9606.ENSP00000263754 9606.ENSP00000294339 0
9606.ENSP00000196551 9606.ENSP00000219313 5
9606.ENSP00000216639 9606.ENSP00000260363 3
9606.ENSP00000250971 9606.ENSP00000282841 1
9606.ENSP00000007969 9606.ENSP00000259818 3
9606.ENSP00000217026 9606.ENSP00000266719 2
9606.ENSP00000261845 9606.ENSP00000220507 4
9606.ENSP00000000233 9606.ENSP00000223369 2
9606.ENSP00000264350 9606.ENSP00000288840 4
9606.ENSP00000282908 9606.ENSP00000262039 4
9606.ENSP00000220507 9606.ENSP00000263207 1
9606.ENSP00000211287 9606.ENSP00000175756 1
9606.ENSP00000261890 9606.ENSP00000260404 1
9606.ENSP00000269260 9606.ENSP00000307822 0
9606.ENSP00000176183 9606.ENSP00000293275 2
9606.ENSP00000205557 9606.ENSP00000290378 2
9606.ENSP00000216127 9606.ENSP00000219476 4
9606.ENSP00000215587 9606.ENSP00000265038 5
9606.ENSP00000240055 9606.ENSP00000301744 1
9606.ENSP00000219313 9606.ENSP00000308450 2
9606.ENSP00000269260 9606.ENSP00000275200 4
9606.ENSP00000230354 9606.ENSP00000269305 6
9606.ENSP00000262719 9606.ENSP00000241463 1
9606.ENSP00000196551 9606.ENSP00000219313 3
9606.ENSP00000211287 9606.ENSP00000303554 0
9606.ENSP00000309591 9606.ENSP00000256682 0
9606.ENSP00000261991 9606.ENSP00000078429 0
9606.ENSP00000297991 9606.ENSP00000309591 0
9606.ENSP00000318195 9606.ENSP00000269305 6
9606.ENSP00000200135 9606.ENSP00000265854 2
9606.ENSP00000019103 9606.ENSP00000270631 2
9606.ENSP00000257290 9606.ENSP00000204961 1
9606.ENSP00000262891 9606.ENSP00000310722 0
9606.ENSP00000254101 9606.ENSP00000295408 1
9606.ENSP00000178640 9606.ENSP00000241453 0
9606.ENSP00000247668 9606.ENSP00000216274 4
9606.ENSP00000216727 9606.ENSP00000266079 3
9606.ENSP00000238508 9606.ENSP00000308541 4
9606.ENSP00000313384 9606.ENSP00000317578 0
9606.ENSP00000262445 9606.ENSP00000211287 1
9606.ENSP00000215794 9606.ENSP00000272317 5
9606.ENSP00000300093 9606.ENSP00000265997 0
9606.ENSP00000261799 9606.ENSP00000228825 1
9606.ENSP00000301905 9606.ENSP00000262741 0
9606.ENSP00000295908 9606.ENSP00000263826 0
9606.ENSP00000307288 9606.ENSP00000265734 0
9606.ENSP00000228741 9606.ENSP00000261845 1
9606.ENSP00000270162 9606.ENSP00000268035 0
9606.ENSP00000003084 9606.ENSP00000244458 5
9606.ENSP00000220931 9606.ENSP00000304643 2
9606.ENSP00000265441 9606.ENSP00000240093 4
9606.ENSP00000232461 9606.ENSP00000275169 1
9606.ENSP00000086933 9606.ENSP00000315212 3
9606.ENSP00000216101 9606.ENSP00000261845 2
9606.ENSP00000054666 9606.ENSP00000263270 5
9606.ENSP00000217026 9606.ENSP00000296930 4
9606.ENSP00000257863 9606.ENSP00000252809 1
9606.ENSP00000225577 9606.ENSP00000248996 0
9606.ENSP00000217182 9606.ENSP00000309830 2
9606.ENSP00000248600 9606.ENSP00000261845 1
9606.ENSP00000211998 9606.ENSP00000261405 5
9606.ENSP00000257290 9606.ENSP00000250559 1
9606.ENSP00000279022 9606.ENSP00000263433 4
9606.ENSP00000216127 9606.ENSP00000275815 3
9606.ENSP00000216127 9606.ENSP00000262861 2
9606.ENSP00000262741 9606.ENSP00000261937 0
9606.ENSP00000307445 9606.ENSP00000269260 0
9606.ENSP00000301905 9606.ENSP00000254101 0
9606.ENSP00000221265 9606.ENSP00000284049 6
9606.ENSP00000232564 9606.ENSP00000299727 1
9606.ENSP00000285735 9606.ENSP00000262848 4
9606.ENSP00000269305 9606.ENSP00000263377 4
9606.ENSP00000284629 9606.ENSP00000261211 4
9606.ENSP00000240139 9606.ENSP00000217652 4
9606.ENSP00000216241 9606.ENSP00000236273 5
9606.ENSP00000216639 9606.ENSP00000260731 5
9606.ENSP00000161863 9606.ENSP00000276201 2
9606.ENSP00000250018 9606.ENSP00000294304 6
9606.ENSP00000241261 9606.ENSP00000257904 6
9606.ENSP00000001008 9606.ENSP00000302961 3
9606.ENSP00000296122 9606.ENSP00000207437 0
9606.ENSP00000224764 9606.ENSP00000272224 1
9606.ENSP00000257627 9606.ENSP00000301264 1
9606.ENSP00000155926 9606.ENSP00000287878 5
9606.ENSP00000248572 9606.ENSP00000270202 1
9606.ENSP00000229264 9606.ENSP00000305877 1
9606.ENSP00000202677 9606.ENSP00000306010 4
9606.ENSP00000184266 9606.ENSP00000268668 5
9606.ENSP00000220062 9606.ENSP00000281821 2
9606.ENSP00000256682 9606.ENSP00000315659 1
9606.ENSP00000037243 9606.ENSP00000313454 5
9606.ENSP00000215730 9606.ENSP00000305459 3
9606.ENSP00000256452 9606.ENSP00000276927 1
9606.ENSP00000215659 9606.ENSP00000259089 5
9606.ENSP00000202773 9606.ENSP00000222247 2
9606.ENSP00000012443 9606.ENSP00000230361 3
9606.ENSP00000003084 9606.ENSP00000274545 3
9606.ENSP00000262211 9606.ENSP00000309103 4
9606.ENSP00000217185 9606.ENSP00000272233 2
9606.ENSP00000215659 9606.ENSP00000220062 2
9606.ENSP00000262300 9606.ENSP00000251630 0
9606.ENSP00000014930 9606.ENSP00000306884 5
9606.ENSP00000217233 9606.ENSP00000314067 1
9606.ENSP00000215832 9606.ENSP00000250559 4
9606.ENSP00000052754 9606.ENSP00000271628 3
9606.ENSP00000156471 9606.ENSP00000254193 2
9606.ENSP00000232564 9606.ENSP00000291906 0
9606.ENSP00000215368 9606.ENSP00000309597 3
9606.ENSP00000251849 9606.ENSP00000262187 0
9606.ENSP00000220507 9606.ENSP00000274289 2
9606.ENSP00000216024 9606.ENSP00000262518 3
9606.ENSP00000262848 9606.ENSP00000272233 4
9606.ENSP00000245544 9606.ENSP00000209873 1
9606.ENSP00000215909 9606.ENSP00000264036 3
9606.ENSP00000218006 9606.ENSP00000257627 1
9606.ENSP00000215368 9606.ENSP00000282397 3
9606.ENSP00000261769 9606.ENSP00000211998 1
9606.ENSP00000222271 9606.ENSP00000264741 1
9606.ENSP00000217233 9606.ENSP00000307272 4
9606.ENSP00000005340 9606.ENSP00000225512 5
9606.ENSP00000075503 9606.ENSP00000262741 0
9606.ENSP00000245451 9606.ENSP00000277541 0
9606.ENSP00000257118 9606.ENSP00000289316 4
9606.ENSP00000005180 9606.ENSP00000295683 3
9606.ENSP00000303394 9606.ENSP00000215832 0
9606.ENSP00000261211 9606.ENSP00000295926 1
9606.ENSP00000266970 9606.ENSP00000254835 4
9606.ENSP00000223642 9606.ENSP00000307713 2
9606.ENSP00000216101 9606.ENSP00000178640 2
9606.ENSP00000215780 9606.ENSP00000236957 5
9606.ENSP00000220507 9606.ENSP00000215659 4
9606.ENSP00000216122 9606.ENSP00000267163 2
9606.ENSP00000225831 9606.ENSP00000215909 1
9606.ENSP00000220507 9606.ENSP00000251849 1
9606.ENSP00000171757 9606.ENSP00000303775 2
9606.ENSP00000264867 9606.ENSP00000250971 6
9606.ENSP00000229264 9606.ENSP00000256196 1
9606.ENSP00000196061 9606.ENSP00000300026 3
9606.ENSP00000211287 9606.ENSP00000220062 0
9606.ENSP00000216367 9606.ENSP00000262315 3
9606.ENSP00000277480 9606.ENSP00000275493 6
9606.ENSP00000232564 9606.ENSP00000220062 1
9606.ENSP00000225577 9606.ENSP00000263967 1
9606.ENSP00000262903 9606.ENSP00000316054 4
9606.ENSP00000215793 9606.ENSP00000301740 5
9606.ENSP00000232424 9606.ENSP00000310842 0
9606.ENSP00000175756 9606.ENSP00000259089 4
9606.ENSP00000261439 9606.ENSP00000300935 4
9606.ENSP00000215793 9606.ENSP00000295373 2
9606.ENSP00000215071 9606.ENSP00000157812 3
9606.ENSP00000261207 9606.ENSP00000228841 4
9606.ENSP00000223642 9606.ENSP00000272644 2
9606.ENSP00000043402 9606.ENSP00000270235 1
9606.ENSP00000250559 9606.ENSP00000253401 1
9606.ENSP00000257979 9606.ENSP00000262848 0
9606.ENSP00000307445 9606.ENSP00000311538 0
9606.ENSP00000216127 9606.ENSP00000261558 5
9606.ENSP00000228862 9606.ENSP00000311005 4
9606.ENSP00000269305 9606.ENSP00000254227 6
9606.ENSP00000279488 9606.ENSP00000263025 0
9606.ENSP00000202773 9606.ENSP00000289371 3
9606.ENSP00000012443 9606.ENSP00000261890 2
9606.ENSP00000264664 9606.ENSP00000245451 6
9606.ENSP00000053468 9606.ENSP00000265100 2
9606.ENSP00000216223 9606.ENSP00000274335 3
9606.ENSP00000226730 9606.ENSP00000236959 6
9606.ENSP00000261845 9606.ENSP00000306245 1
9606.ENSP00000216294 9606.ENSP00000314949 2
9606.ENSP00000313572 9606.ENSP00000254654 0
9606.ENSP00000216277 9606.ENSP00000306614 5
9606.ENSP00000227752 9606.ENSP00000229135 1
9606.ENSP00000000412 9606.ENSP00000269122 5
9606.ENSP00000265085 9606.ENSP00000269305 6
9606.ENSP00000317578 9606.ENSP00000316955 0
9606.ENSP00000260356 9606.ENSP00000222305 1
9606.ENSP00000226247 9606.ENSP00000262752 0
9606.ENSP00000298642 9606.ENSP00000309591 0
9606.ENSP00000188312 9606.ENSP00000312778 3
9606.ENSP00000196551 9606.ENSP00000269349 3
9606.ENSP00000263125 9606.ENSP00000246792 0
9606.ENSP00000262948 9606.ENSP00000300161 4
9606.ENSP00000226284 9606.ENSP00000239243 6
9606.ENSP00000160827 9606.ENSP00000259632 5
9606.ENSP00000025008 9606.ENSP00000233944 2
9606.ENSP00000229264 9606.ENSP00000259455 1
9606.ENSP00000229812 9606.ENSP00000256261 0
9606.ENSP00000053469 9606.ENSP00000311684 0
9606.ENSP00000231449 9606.ENSP00000264708 1
9606.ENSP00000258743 9606.ENSP00000296795 1
9606.ENSP00000011653 9606.ENSP00000242285 3
9606.ENSP00000261769 9606.ENSP00000275493 4
9606.ENSP00000222120 9606.ENSP00000255224 2
9606.ENSP00000262211 9606.ENSP00000309845 0
9606.ENSP00000262752 9606.ENSP00000302530 1
9606.ENSP00000270112 9606.ENSP00000312741 0
9606.ENSP00000221138 9606.ENSP00000230771 0
9606.ENSP00000221138 9606.ENSP00000219172 2
9606.ENSP00000274026 9606.ENSP00000268057 0
9606.ENSP00000161863 9606.ENSP00000258962 5
9606.ENSP00000305970 9606.ENSP00000269260 0
9606.ENSP00000312652 9606.ENSP00000252809 6
9606.ENSP00000199706 9606.ENSP00000265112 3
9606.ENSP00000215832 9606.ENSP00000264664 2
9606.ENSP00000217402 9606.ENSP00000238497 2
9606.ENSP00000241463 9606.ENSP00000215832 4
9606.ENSP00000289228 9606.ENSP00000262160 0
9606.ENSP00000246792 9606.ENSP00000269554 1
9606.ENSP00000251074 9606.ENSP00000261597 1
9606.ENSP00000217026 9606.ENSP00000250173 5
9606.ENSP00000309012 9606.ENSP00000269260 0
9606.ENSP00000254325 9606.ENSP00000234091 1
9606.ENSP00000070846 9606.ENSP00000269141 5
9606.ENSP00000231449 9606.ENSP00000215832 0
9606.ENSP00000227618 9606.ENSP00000255465 4
9606.ENSP00000212015 9606.ENSP00000269305 1
9606.ENSP00000246657 9606.ENSP00000312262 0
9606.ENSP00000261799 9606.ENSP00000012443 0
9606.ENSP00000180166 9606.ENSP00000264033 2
9606.ENSP00000261023 9606.ENSP00000300527 1
9606.ENSP00000078429 9606.ENSP00000262839 3
9606.ENSP00000252723 9606.ENSP00000212015 6
9606.ENSP00000263233 9606.ENSP00000252723 0
9606.ENSP00000215095 9606.ENSP00000215730 5
9606.ENSP00000009180 9606.ENSP00000307701 3
9606.ENSP00000256078 9606.ENSP00000292408 1
9606.ENSP00000303706 9606.ENSP00000257904 0
9606.ENSP00000250971 9606.ENSP00000233057 0
9606.ENSP00000223023 9606.ENSP00000261558 2
9606.ENSP00000262861 9606.ENSP00000267205 4
9606.ENSP00000263708 9606.ENSP00000311005 0
9606.ENSP00000245451 9606.ENSP00000263025 6
9606.ENSP00000218721 9606.ENSP00000286548 2
9606.ENSP00000220507 9606.ENSP00000254695 1
9606.ENSP00000155926 9606.ENSP00000262719 3
9606.ENSP00000221138 9606.ENSP00000253055 0
9606.ENSP00000228307 9606.ENSP00000263923 1
9606.ENSP00000216122 9606.ENSP00000244741 2
9606.ENSP00000262493 9606.ENSP00000258034 1
9606.ENSP00000211287 9606.ENSP00000281171 1
9606.ENSP00000023897 9606.ENSP00000265593 3
9606.ENSP00000005257 9606.ENSP00000253401 2
9606.ENSP00000217026 9606.ENSP00000256447 2
9606.ENSP00000221494 9606.ENSP00000259324 2
9606.ENSP00000298048 9606.ENSP00000305976 0
9606.ENSP00000254351 9606.ENSP00000308107 1
9606.ENSP00000221138 9606.ENSP00000282908 2
9606.ENSP00000259808 9606.ENSP00000216274 4
9606.ENSP00000078429 9606.ENSP00000265074 5
9606.ENSP00000265382 9606.ENSP00000297029 4
9606.ENSP00000250495 9606.ENSP00000309415 4
9606.ENSP00000205557 9606.ENSP00000301732 3
9606.ENSP00000215781 9606.ENSP00000222390 1
9606.ENSP00000234040 9606.ENSP00000240139 0
9606.ENSP00000019103 9606.ENSP00000176195 3
9606.ENSP00000206249 9606.ENSP00000254227 3
9606.ENSP00000211287 9606.ENSP00000229002 3
9606.ENSP00000313572 9606.ENSP00000286719 0
9606.ENSP00000223369 9606.ENSP00000259400 2
9606.ENSP00000248996 9606.ENSP00000297146 1
9606.ENSP00000302665 9606.ENSP00000316786 6
9606.ENSP00000254695 9606.ENSP00000238738 4
9606.ENSP00000009105 9606.ENSP00000211287 5
9606.ENSP00000255078 9606.ENSP00000266497 0
9606.ENSP00000220062 9606.ENSP00000178640 4
9606.ENSP00000215793 9606.ENSP00000244227 3
9606.ENSP00000286719 9606.ENSP00000261937 0
9606.ENSP00000312606 9606.ENSP00000306817 0
9606.ENSP00000216294 9606.ENSP00000256443 5
9606.ENSP00000005340 9606.ENSP00000253055 3
9606.ENSP00000230990 9606.ENSP00000260408 1
9606.ENSP00000222330 9606.ENSP00000264399 4
9606.ENSP00000282499 9606.ENSP00000309591 0
9606.ENSP00000219252 9606.ENSP00000234827 2
9606.ENSP00000262187 9606.ENSP00000286548 1
9606.ENSP00000225577 9606.ENSP00000265970 1
9606.ENSP00000160827 9606.ENSP00000303145 5
9606.ENSP00000314806 9606.ENSP00000264399 0
9606.ENSP00000254654 9606.ENSP00000312150 4
9606.ENSP00000264657 9606.ENSP00000312789 0
9606.ENSP00000012443 9606.ENSP00000259750 2
9606.ENSP00000209540 9606.ENSP00000309591 0
9606.ENSP00000289153 9606.ENSP00000258743 6
9606.ENSP00000216225 9606.ENSP00000272995 5
9606.ENSP00000304414 9606.ENSP00000264952 0
9606.ENSP00000269260 9606.ENSP00000243911 4
9606.ENSP00000215574 9606.ENSP00000295317 5
9606.ENSP00000202773 9606.ENSP00000308845 5
9606.ENSP00000215574 9606.ENSP00000247977 3
9606.ENSP00000215574 9606.ENSP00000295131 3
9606.ENSP00000251849 9606.ENSP00000256953 1
9606.ENSP00000201979 9606.ENSP00000264554 2
9606.ENSP00000218721 9606.ENSP00000305877 2
9606.ENSP00000215832 9606.ENSP00000256261 0
9606.ENSP00000261233 9606.ENSP00000262741 1
9606.ENSP00000257904 9606.ENSP00000252818 6
9606.ENSP00000196551 9606.ENSP00000313007 5
9606.ENSP00000209728 9606.ENSP00000276014 2
9606.ENSP00000246672 9606.ENSP00000264867 4
9606.ENSP00000261254 9606.ENSP00000263967 6
9606.ENSP00000284981 9606.ENSP00000264657 6
9606.ENSP00000294964 9606.ENSP00000262891 0
9606.ENSP00000007969 9606.ENSP00000311899 5
9606.ENSP00000263431 9606.ENSP00000215832 0
9606.ENSP00000157812 9606.ENSP00000262457 3
9606.ENSP00000215659 9606.ENSP00000312664 3
9606.ENSP00000256078 9606.ENSP00000262493 1
9606.ENSP00000261195 9606.ENSP00000238994 1
9606.ENSP00000263464 9606.ENSP00000247668 4
9606.ENSP00000206474 9606.ENSP00000306330 5
9606.ENSP00000271308 9606.ENSP00000221452 6
9606.ENSP00000286398 9606.ENSP00000287437 0
9606.ENSP00000011898 9606.ENSP00000316664 3
9606.ENSP00000156109 9606.ENSP00000227524 2
9606.ENSP00000237837 9606.ENSP00000263923 1
9606.ENSP00000260402 9606.ENSP00000232564 1
9606.ENSP00000216714 9606.ENSP00000269305 3
9606.ENSP00000053469 9606.ENSP00000221138 3
9606.ENSP00000222547 9606.ENSP00000248633 2
9606.ENSP00000250559 9606.ENSP00000311005 0
9606.ENSP00000202677 9606.ENSP00000000233 2
9606.ENSP00000161863 9606.ENSP00000315674 3
9606.ENSP00000223095 9606.ENSP00000238682 6
9606.ENSP00000225577 9606.ENSP00000240139 1
9606.ENSP00000211287 9606.ENSP00000282908 0
9606.ENSP00000023897 9606.ENSP00000266458 3
9606.ENSP00000256078 9606.ENSP00000274364 4
9606.ENSP00000156471 9606.ENSP00000253329 5
9606.ENSP00000242728 9606.ENSP00000231449 1
9606.ENSP00000005340 9606.ENSP00000270112 4
9606.ENSP00000256078 9606.ENSP00000232564 1
9606.ENSP00000268712 9606.ENSP00000262160 4
9606.ENSP00000160382 9606.ENSP00000312697 3
9606.ENSP00000222256 9606.ENSP00000295987 2
9606.ENSP00000216101 9606.ENSP00000315662 3
9606.ENSP00000302756 9606.ENSP00000257904 0
9606.ENSP00000260404 9606.ENSP00000245304 1
9606.ENSP00000264414 9606.ENSP00000228682 0
9606.ENSP00000218099 9606.ENSP00000238508 4
9606.ENSP00000261837 9606.ENSP00000255266 1
9606.ENSP00000238081 9606.ENSP00000297596 4
9606.ENSP00000274026 9606.ENSP00000216271 6
9606.ENSP00000215368 9606.ENSP00000292408 1
9606.ENSP00000257430 9606.ENSP00000216274 0
9606.ENSP00000254101 9606.ENSP00000308351 1
9606.ENSP00000173229 9606.ENSP00000281821 2
9606.ENSP00000229794 9606.ENSP00000298910 1
9606.ENSP00000216127 9606.ENSP00000251849 4
9606.ENSP00000216068 9606.ENSP00000311273 5
9606.ENSP00000216774 9606.ENSP00000298428 5
9606.ENSP00000264657 9606.ENSP00000204961 0
9606.ENSP00000313391 9606.ENSP00000270202 0
9606.ENSP00000316029 9606.ENSP00000261769 6
9606.ENSP00000306124 9606.ENSP00000221138 0
9606.ENSP00000242104 9606.ENSP00000264952 4
9606.ENSP00000244741 9606.ENSP00000267163 1
9606.ENSP00000245451 9606.ENSP00000020945 1
9606.ENSP00000157812 9606.ENSP00000310040 3
9606.ENSP00000222330 9606.ENSP00000229328 0
9606.ENSP00000263431 9606.ENSP00000263025 0
9606.ENSP00000219476 9606.ENSP00000263125 2
9606.ENSP00000302756 9606.ENSP00000266970 0
9606.ENSP00000196551 9606.ENSP00000289371 3
9606.ENSP00000217958 9606.ENSP00000303706 2
9606.ENSP00000211287 9606.ENSP00000274643 5
9606.ENSP00000215832 9606.ENSP00000275364 2
9606.ENSP00000262741 9606.ENSP00000264748 1
9606.ENSP00000273854 9606.ENSP00000221138 0
9606.ENSP00000234071 9606.ENSP00000261994 1
9606.ENSP00000259477 9606.ENSP00000289228 1
9606.ENSP00000301887 9606.ENSP00000311005 0
9606.ENSP00000263826 9606.ENSP00000220062 0
9606.ENSP00000262719 9606.ENSP00000295408 1
9606.ENSP00000262646 9606.ENSP00000302486 4
9606.ENSP00000263207 9606.ENSP00000273854 4
9606.ENSP00000252453 9606.ENSP00000250971 1
9606.ENSP00000229328 9606.ENSP00000234040 1
9606.ENSP00000196551 9606.ENSP00000298283 5
9606.ENSP00000007699 9606.ENSP00000233084 5
9606.ENSP00000229794 9606.ENSP00000265164 4
9606.ENSP00000297596 9606.ENSP00000282908 0
9606.ENSP00000200457 9606.ENSP00000311489 3
9606.ENSP00000215730 9606.ENSP00000222812 3
9606.ENSP00000216727 9606.ENSP00000304370 2
9606.ENSP00000221419 9606.ENSP00000271628 2
9606.ENSP00000224356 9606.ENSP00000260270 2
9606.ENSP00000265734 9606.ENSP00000262133 0
9606.ENSP00000229002 9606.ENSP00000288135 1
9606.ENSP00000245304 9606.ENSP00000264380 1
9606.ENSP00000081029 9606.ENSP00000306548 5
9606.ENSP00000248975 9606.ENSP00000264711 4
9606.ENSP00000200181 9606.ENSP00000239462 1
9606.ENSP00000216373 9606.ENSP00000314067 5
9606.ENSP00000075503 9606.ENSP00000226091 2
9606.ENSP00000178640 9606.ENSP00000259089 2
9606.ENSP00000170447 9606.ENSP00000284073 3
9606.ENSP00000239938 9606.ENSP00000265171 6
9606.ENSP00000262211 9606.ENSP00000245304 4
9606.ENSP00000294964 9606.ENSP00000270162 0
9606.ENSP00000252085 9606.ENSP00000311113 1
9606.ENSP00000229264 9606.ENSP00000306124 0
9606.ENSP00000229794 9606.ENSP00000225688 1
9606.ENSP00000078429 9606.ENSP00000309493 5
9606.ENSP00000215368 9606.ENSP00000264748 3
9606.ENSP00000249598 9606.ENSP00000263923 6
9606.ENSP00000264748 9606.ENSP00000257430 4
9606.ENSP00000037502 9606.ENSP00000295113 3
9606.ENSP00000248996 9606.ENSP00000267015 1
9606.ENSP00000166244 9606.ENSP00000264380 0
9606.ENSP00000156109 9606.ENSP00000316042 3
9606.ENSP00000260662 9606.ENSP00000261396 1
9606.ENSP00000215832 9606.ENSP00000310649 5
9606.ENSP00000216373 9606.ENSP00000264711 2
9606.ENSP00000249373 9606.ENSP00000317469 4
9606.ENSP00000261211 9606.ENSP00000282572 1
9606.ENSP00000169551 9606.ENSP00000315693 2
9606.ENSP00000040663 9606.ENSP00000229854 3
9606.ENSP00000037243 9606.ENSP00000288828 2
9606.ENSP00000216274 9606.ENSP00000224337 3
9606.ENSP00000155926 9606.ENSP00000305976 3
9606.ENSP00000228862 9606.ENSP00000300113 1
9606.ENSP00000216225 9606.ENSP00000228872 0
9606.ENSP00000310649 9606.ENSP00000273854 0
9606.ENSP00000263923 9606.ENSP00000286301 6
9606.ENSP00000221419 9606.ENSP00000301740 2
9606.ENSP00000207437 9606.ENSP00000223167 5
9606.ENSP00000176183 9606.ENSP00000240619 5
9606.ENSP00000216802 9606.ENSP00000261601 3
9606.ENSP00000288943 9606.ENSP00000311005 0
9606.ENSP00000256078 9606.ENSP00000254695 1
9606.ENSP00000308176 9606.ENSP00000257904 0
9606.ENSP00000288135 9606.ENSP00000259633 0
9606.ENSP00000224181 9606.ENSP00000223642 4
9606.ENSP00000155926 9606.ENSP00000215368 2
9606.ENSP00000205890 9606.ENSP00000254286 3
9606.ENSP00000222573 9606.ENSP00000264144 1
9606.ENSP00000245479 9606.ENSP00000297261 6
9606.ENSP00000261461 9606.ENSP00000302530 1
9606.ENSP00000168712 9606.ENSP00000215832 2
9606.ENSP00000302486 9606.ENSP00000286301 0
9606.ENSP00000173229 9606.ENSP00000295057 3
9606.ENSP00000251809 9606.ENSP00000274026 4
9606.ENSP00000219252 9606.ENSP00000310520 2
9606.ENSP00000231449 9606.ENSP00000254958 1
9606.ENSP00000262735 9606.ENSP00000225831 6
9606.ENSP00000313504 9606.ENSP00000308318 0
9606.ENSP00000005340 9606.ENSP00000229030 1
9606.ENSP00000250448 9606.ENSP00000285979 1
9606.ENSP00000164227 9606.ENSP00000292644 2
9606.ENSP00000070846 9606.ENSP00000239449 1
9606.ENSP00000237500 9606.ENSP00000317985 1
9606.ENSP00000256196 9606.ENSP00000262039 1
9606.ENSP00000269571 9606.ENSP00000261937 0
9606.ENSP00000216122 9606.ENSP00000307508 3
9606.ENSP00000262643 9606.ENSP00000216225 4
9606.ENSP00000259631 9606.ENSP00000304414 1
9606.ENSP00000075503 9606.ENSP00000245323 1
9606.ENSP00000263125 9606.ENSP00000275364 0
9606.ENSP00000318878 9606.ENSP00000269260 0
9606.ENSP00000248996 9606.ENSP00000262320 4
9606.ENSP00000269571 9606.ENSP00000226004 0
9606.ENSP00000261991 9606.ENSP00000262187 4
9606.ENSP00000012443 9606.ENSP00000256458 0
9606.ENSP00000270202 9606.ENSP00000263088 0
9606.ENSP00000217131 9606.ENSP00000262225 2
9606.ENSP00000169551 9606.ENSP00000270538 3
9606.ENSP00000000412 9606.ENSP00000295685 5
9606.ENSP00000211998 9606.ENSP00000222573 5
9606.ENSP00000216038 9606.ENSP00000233084 3
9606.ENSP00000216629 9606.ENSP00000293330 2
9606.ENSP00000229328 9606.ENSP00000219476 0
9606.ENSP00000019103 9606.ENSP00000262178 2
9606.ENSP00000054666 9606.ENSP00000263864 2
9606.ENSP00000223129 9606.ENSP00000156471 2
9606.ENSP00000262493 9606.ENSP00000316054 1
9606.ENSP00000260600 9606.ENSP00000232564 1
9606.ENSP00000218224 9606.ENSP00000254108 2
9606.ENSP00000312262 9606.ENSP00000304807 0
9606.ENSP00000225577 9606.ENSP00000256953 0
9606.ENSP00000206474 9606.ENSP00000281142 3
9606.ENSP00000209884 9606.ENSP00000316176 2
9606.ENSP00000215793 9606.ENSP00000316042 3
9606.ENSP00000222402 9606.ENSP00000310686 2
9606.ENSP00000230354 9606.ENSP00000267163 4
9606.ENSP00000200453 9606.ENSP00000221138 3
9606.ENSP00000261349 9606.ENSP00000286574 4
9606.ENSP00000267163 9606.ENSP00000274255 4
9606.ENSP00000261845 9606.ENSP00000220062 0
9606.ENSP00000256682 9606.ENSP00000275364 1
9606.ENSP00000215659 9606.ENSP00000308496 5
9606.ENSP00000246912 9606.ENSP00000312649 1
9606.ENSP00000215832 9606.ENSP00000288943 5
9606.ENSP00000162749 9606.ENSP00000314363 1
9606.ENSP00000250916 9606.ENSP00000266970 4
9606.ENSP00000216181 9606.ENSP00000289228 3
9606.ENSP00000219476 9606.ENSP00000270202 1
9606.ENSP00000081029 9606.ENSP00000306548 3
9606.ENSP00000222157 9606.ENSP00000268035 1
9606.ENSP00000222345 9606.ENSP00000316729 1
9606.ENSP00000233607 9606.ENSP00000309597 0
9606.ENSP00000216127 9606.ENSP00000222345 1
9606.ENSP00000232461 9606.ENSP00000308733 1
9606.ENSP00000270112 9606.ENSP00000005340 4
9606.ENSP00000315713 9606.ENSP00000298159 0
9606.ENSP00000222553 9606.ENSP00000225831 1
9606.ENSP00000044462 9606.ENSP00000310040 3
9606.ENSP00000251849 9606.ENSP00000272519 0
9606.ENSP00000262948 9606.ENSP00000261233 0
9606.ENSP00000312143 9606.ENSP00000211287 0
9606.ENSP00000314363 9606.ENSP00000250971 6
9606.ENSP00000262741 9606.ENSP00000313572 4
